# 月行九道 — Ecliptic trajectory (λ, β)
# DE440 1900–2100, 1-day steps
# Frame: SOFA IAU 2006 mean ecliptic/equinox of date
#
# day          lambda(deg)   beta(deg)
  36391.0000    258.551495      4.287670
  36392.0000    270.505373      3.559852
  36393.0000    282.600627      2.666065
  36394.0000    294.898415      1.635775
  36395.0000    307.446810      0.507470
  36396.0000    320.277377     -0.669935
  36397.0000    333.402522     -1.837273
  36398.0000    346.814321     -2.927600
  36399.0000      0.485512     -3.871179
  36400.0000     14.373012     -4.602350
  36401.0000     28.423624     -5.066916
  36402.0000     42.580815     -5.228406
  36403.0000     56.790899     -5.072002
  36404.0000     71.007081     -4.605787
  36405.0000     85.190530     -3.859682
  36406.0000     99.308715     -2.882734
  36407.0000    113.332123     -1.739170
  36408.0000    127.230953     -0.503333
  36409.0000    140.973256      0.746436
  36410.0000    154.525476      1.934562
  36411.0000    167.855473      2.994692
  36412.0000    180.937273      3.874627
  36413.0000    193.756233      4.538762
  36414.0000    206.313251      4.967839
  36415.0000    218.627112      5.156560
  36416.0000    230.734709      5.110134
  36417.0000    242.689455      4.840812
  36418.0000    254.558432      4.365222
  36419.0000    266.418793      3.702912
  36420.0000    278.353661      2.876218
  36421.0000    290.447512      1.911365
  36422.0000    302.780780      0.840513
  36423.0000    315.423405     -0.295755
  36424.0000    328.427286     -1.446338
  36425.0000    341.818204     -2.549113
  36426.0000    355.588724     -3.533366
  36427.0000      9.694565     -4.326028
  36428.0000     24.057085     -4.861258
  36429.0000     38.573273     -5.091113
  36430.0000     53.131738     -4.993880
  36431.0000     67.630270     -4.577249
  36432.0000     81.989543     -3.875727
  36433.0000     96.159330     -2.944033
  36434.0000    110.116871     -1.849207
  36435.0000    123.859724     -0.663539
  36436.0000    137.396449      0.540861
  36437.0000    150.738024      1.696091
  36438.0000    163.891925      2.741637
  36439.0000    176.859692      3.627060
  36440.0000    189.637945      4.314115
  36441.0000    202.222058      4.777955
  36442.0000    214.611242      5.007087
  36443.0000    226.813645      5.002027
  36444.0000    238.850355      4.773005
  36445.0000    250.757683      4.337294
  36446.0000    262.587621      3.716819
  36447.0000    274.406717      2.936540
  36448.0000    286.293649      2.023911
  36449.0000    298.335589      1.009494
  36450.0000    310.623184     -0.071415
  36451.0000    323.243645     -1.176486
  36452.0000    336.271452     -2.254142
  36453.0000    349.756594     -3.242623
  36454.0000      3.711531     -4.071990
  36455.0000     18.100079     -4.670578
  36456.0000     32.833263     -4.976072
  36457.0000     47.777051     -4.948777
  36458.0000     62.772967     -4.582149
  36459.0000     77.666224     -3.905730
  36460.0000     92.331546     -2.979029
  36461.0000    106.688200     -1.879462
  36462.0000    120.701646     -0.689541
  36463.0000    134.375036      0.512724
  36464.0000    147.736042      1.659053
  36465.0000    160.823728      2.692712
  36466.0000    173.678162      3.568515
  36467.0000    186.333784      4.252340
  36468.0000    198.816560      4.720771
  36469.0000    211.144411      4.960921
  36470.0000    223.330140      4.970159
  36471.0000    235.385859      4.755448
  36472.0000    247.327874      4.332129
  36473.0000    259.181072      3.722270
  36474.0000    270.982162      2.952891
  36475.0000    282.781422      2.054479
  36476.0000    294.642873      1.060140
  36477.0000    306.642858      0.005632
  36478.0000    318.866867     -1.069718
  36479.0000    331.404206     -2.121432
  36480.0000    344.339849     -3.098197
  36481.0000    357.742890     -3.941115
  36482.0000     11.651812     -4.585423
  36483.0000     26.058694     -4.966342
  36484.0000     40.897247     -5.029828
  36485.0000     56.041546     -4.746432
  36486.0000     71.320631     -4.123246
  36487.0000     86.547530     -3.207585
  36488.0000    101.553161     -2.079290
  36489.0000    116.212673     -0.834675
  36490.0000    130.456586      0.430724
  36491.0000    144.267233      1.634407
  36492.0000    157.666324      2.712177
  36493.0000    170.699944      3.617976
  36494.0000    183.425212      4.321058
  36495.0000    195.900333      4.802728
  36496.0000    208.178321      5.053834
  36497.0000    220.303955      5.073275
  36498.0000    232.313386      4.867329
  36499.0000    244.235767      4.449364
  36500.0000    256.096300      3.839530
  36501.0000    267.920029      3.064171
  36502.0000    279.735726      2.154911
  36503.0000    291.579284      1.147564
  36504.0000    303.496115      0.081147
  36505.0000    315.542192     -1.002724
  36506.0000    327.783397     -2.059897
  36507.0000    340.292773     -3.043236
  36508.0000    353.145197     -3.902057
  36509.0000      6.408901     -4.582185
  36510.0000     20.133649     -5.027807
  36511.0000     34.336430     -5.186441
  36512.0000     48.987509     -5.017831
  36513.0000     64.001973     -4.505778
  36514.0000     79.242640     -3.669131
  36515.0000     94.537330     -2.566141
  36516.0000    109.707060     -1.287861
  36517.0000    124.595864      0.058271
  36518.0000    139.092251      1.367976
  36519.0000    153.137298      2.555105
  36520.0000    166.720761      3.558204
  36521.0000    179.870143      4.339683
  36522.0000    192.637732      4.880976
  36523.0000    205.088881      5.176936
  36524.0000    217.292910      5.231321
  36525.0000    229.316832      5.053969
  36526.0000    241.221550      4.659532
  36527.0000    253.060086      4.067277
  36528.0000    264.877414      3.301442
  36529.0000    276.711567      2.391642
  36530.0000    288.595686      1.372972
  36531.0000    300.560640      0.285636
  36532.0000    312.637784     -0.825913
  36533.0000    324.861377     -1.914133
  36534.0000    337.270117     -2.929629
  36535.0000    349.907282     -3.822299
  36536.0000      2.818952     -4.542430
  36537.0000     16.049885     -5.042108
  36538.0000     29.636850     -5.277584
  36539.0000     43.599673     -5.213370
  36540.0000     57.931218     -4.828529
  36541.0000     72.588675     -4.124588
  36542.0000     87.489555     -3.132857
  36543.0000    102.515585     -1.917407
  36544.0000    117.525641     -0.570188
  36545.0000    132.375327      0.802166
  36546.0000    146.937846      2.095889
  36547.0000    161.120270      3.225488
  36548.0000    174.871590      4.132054
  36549.0000    188.182372      4.783649
  36550.0000    201.078353      5.170336
  36551.0000    213.611184      5.297363
  36552.0000    225.848905      5.179093
  36553.0000    237.867661      4.834863
  36554.0000    249.745203      4.286888
  36555.0000    261.556109      3.559810
  36556.0000    273.368438      2.681318
  36557.0000    285.241531      1.683269
  36558.0000    297.224764      0.602763
  36559.0000    309.357157     -0.517305
  36560.0000    321.667823     -1.628575
  36561.0000    334.177206     -2.678607
  36562.0000    346.898948     -3.613243
  36563.0000    359.842058     -4.379639
  36564.0000     13.012873     -4.929580
  36565.0000     26.416199     -5.222741
  36566.0000     40.055017     -5.229822
  36567.0000     53.928385     -4.935705
  36568.0000     68.027526     -4.342764
  36569.0000     82.330709     -3.474130
  36570.0000     96.798176     -2.375999
  36571.0000    111.368918     -1.117342
  36572.0000    125.961273      0.214690
  36573.0000    140.478619      1.524202
  36574.0000    154.819962      2.719187
  36575.0000    168.893263      3.723677
  36576.0000    182.628071      4.485653
  36577.0000    195.984211      4.978855
  36578.0000    208.954886      5.199335
  36579.0000    221.564533      5.159250
  36580.0000    233.863209      4.880467
  36581.0000    245.919478      4.389635
  36582.0000    257.813334      3.715291
  36583.0000    269.629901      2.886896
  36584.0000    281.454050      1.935300
  36585.0000    293.365717      0.894119
  36586.0000    305.435641     -0.198591
  36587.0000    317.721369     -1.298964
  36588.0000    330.263665     -2.356920
  36589.0000    343.083812     -3.317334
  36590.0000    356.182548     -4.123099
  36591.0000      9.541422     -4.719962
  36592.0000     23.126904     -5.062319
  36593.0000     36.896770     -5.118783
  36594.0000     50.807339     -4.876294
  36595.0000     64.819580     -4.342121
  36596.0000     78.902306     -3.543774
  36597.0000     93.031592     -2.527346
  36598.0000    107.186775     -1.354746
  36599.0000    121.344492     -0.099893
  36600.0000    135.472893      1.156419
  36601.0000    149.528301      2.333180
  36602.0000    163.456009      3.356848
  36603.0000    177.195675      4.168684
  36604.0000    190.690147      4.729896
  36605.0000    203.895236      5.023262
  36606.0000    216.787706      5.051086
  36607.0000    229.369623      4.830631
  36608.0000    241.668702      4.388727
  36609.0000    253.735491      3.757048
  36610.0000    265.638707      2.968938
  36611.0000    277.459891      2.057971
  36612.0000    289.287969      1.058048
  36613.0000    301.213858      0.004608
  36614.0000    313.324806     -1.063583
  36615.0000    325.698150     -2.102671
  36616.0000    338.394316     -3.062759
  36617.0000    351.449506     -3.888657
  36618.0000      4.869358     -4.523146
  36619.0000     18.625683     -4.913026
  36620.0000     32.658579     -5.017153
  36621.0000     46.885014     -4.814426
  36622.0000     61.212615     -4.309100
  36623.0000     75.554857     -3.531559
  36624.0000     89.842986     -2.534469
  36625.0000    104.031432     -1.385969
  36626.0000    118.096200     -0.162138
  36627.0000    132.028170      1.059660
  36628.0000    145.824287      2.206077
  36629.0000    159.479582      3.211998
  36630.0000    172.982129      4.024083
  36631.0000    186.312037      4.603672
  36632.0000    199.444419      4.928650
  36633.0000    212.355212      4.993740
  36634.0000    225.028054      4.808965
  36635.0000    237.460355      4.396564
  36636.0000    249.667246      3.787113
  36637.0000    261.682985      3.015780
  36638.0000    273.560111      2.119459
  36639.0000    285.366982      1.135169
  36640.0000    297.184282      0.099773
  36641.0000    309.100782     -0.949215
  36642.0000    321.208233     -1.972110
  36643.0000    333.595013     -2.925383
  36644.0000    346.338078     -3.760565
  36645.0000    359.493159     -4.424722
  36646.0000     13.084114     -4.863586
  36647.0000     27.093805     -5.028051
  36648.0000     41.460215     -4.883562
  36649.0000     56.081426     -4.420062
  36650.0000     70.830479     -3.658655
  36651.0000     85.576714     -2.651580
  36652.0000    100.206701     -1.474846
  36653.0000    114.638144     -0.216317
  36654.0000    128.823816      1.036367
  36655.0000    142.746938      2.204725
  36656.0000    156.411810      3.224250
  36657.0000    169.833565      4.045995
  36658.0000    183.029745      4.636388
  36659.0000    196.015017      4.976428
  36660.0000    208.799306      5.060730
  36661.0000    221.388875      4.896416
  36662.0000    233.789477      4.501611
  36663.0000    246.010454      3.903424
  36664.0000    258.068748      3.135517
  36665.0000    269.992042      2.235587
  36666.0000    281.820622      1.243188
  36667.0000    293.607879      0.198242
  36668.0000    305.419552     -0.859549
  36669.0000    317.331785     -1.890421
  36670.0000    329.427925     -2.853602
  36671.0000    341.793741     -3.706106
  36672.0000    354.510589     -4.401928
  36673.0000      7.646144     -4.892538
  36674.0000     21.242901     -5.129762
  36675.0000     35.305978     -5.071978
  36676.0000     49.793533     -4.693552
  36677.0000     64.614392     -3.995487
  36678.0000     79.636643     -3.013089
  36679.0000     94.707037     -1.816019
  36680.0000    109.675887     -0.498860
  36681.0000    124.419263      0.834835
  36682.0000    138.852069      2.088792
  36683.0000    152.930319      3.185190
  36684.0000    166.645220      4.068984
  36685.0000    180.013251      4.706876
  36686.0000    193.065891      5.083684
  36687.0000    205.841137      5.198327
  36688.0000    218.377675      5.060571
  36689.0000    230.711725      4.688775
  36690.0000    242.876155      4.108353
  36691.0000    254.901312      3.350576
  36692.0000    266.816961      2.451380
  36693.0000    278.654735      1.450080
  36694.0000    290.450606      0.388036
  36695.0000    302.246947     -0.692529
  36696.0000    314.093883     -1.749355
  36697.0000    326.049683     -2.740484
  36698.0000    338.179925     -3.624128
  36699.0000    350.555121     -4.358308
  36700.0000      3.246398     -4.900713
  36701.0000     16.318817     -5.209514
  36702.0000     29.822167     -5.246025
  36703.0000     43.779804     -4.980039
  36704.0000     58.177411     -4.397968
  36705.0000     72.955060     -3.512356
  36706.0000     88.006760     -2.369221
  36707.0000    103.190358     -1.048539
  36708.0000    118.346994      0.345068
  36709.0000    133.324974      1.699628
  36710.0000    148.000862      2.914654
  36711.0000    162.292185      3.914500
  36712.0000    176.160181      4.652975
  36713.0000    189.604610      5.110595
  36714.0000    202.654319      5.288159
  36715.0000    215.356898      5.200026
  36716.0000    227.769585      4.868927
  36717.0000    239.952358      4.322749
  36718.0000    251.963352      3.592954
  36719.0000    263.856306      2.713999
  36720.0000    275.679679      1.723181
  36721.0000    287.477010      0.660464
  36722.0000    299.288172     -0.431951
  36723.0000    311.151160     -1.510366
  36724.0000    323.104075     -2.530544
  36725.0000    335.186913     -3.448704
  36726.0000    347.442788     -4.222434
  36727.0000    359.918152     -4.811488
  36728.0000     12.661572     -5.178683
  36729.0000     25.720643     -5.291284
  36730.0000     39.136710     -5.123497
  36731.0000     52.937379     -4.660594
  36732.0000     67.127443     -3.904803
  36733.0000     81.679789     -2.882033
  36734.0000     96.529019     -1.647037
  36735.0000    111.571043     -0.283437
  36736.0000    126.671168      1.104222
  36737.0000    141.680594      2.405977
  36738.0000    156.457710      3.524668
  36739.0000    170.888155      4.390054
  36740.0000    184.898070      4.964318
  36741.0000    198.458035      5.239137
  36742.0000    211.578833      5.227913
  36743.0000    224.302350      4.957258
  36744.0000    236.691045      4.460291
  36745.0000    248.818316      3.772580
  36746.0000    260.760856      2.930394
  36747.0000    272.593103      1.970512
  36748.0000    284.383531      0.930830
  36749.0000    296.192396     -0.148900
  36750.0000    308.070632     -1.226640
  36751.0000    320.059739     -2.258261
  36752.0000    332.192550     -3.198479
  36753.0000    344.494783     -4.002460
  36754.0000    356.987182     -4.627890
  36755.0000      9.687892     -5.037231
  36756.0000     22.614538     -5.199966
  36757.0000     35.785348     -5.094760
  36758.0000     49.218623     -4.711731
  36759.0000     62.930009     -4.055064
  36760.0000     76.927344     -3.146045
  36761.0000     91.203458     -2.026077
  36762.0000    105.728202     -0.758361
  36763.0000    120.442056      0.573756
  36764.0000    135.254410      1.873618
  36765.0000    150.049265      3.043342
  36766.0000    164.698933      3.998389
  36767.0000    179.082892      4.679731
  36768.0000    193.106225      5.059386
  36769.0000    206.712148      5.138330
  36770.0000    219.885918      4.939154
  36771.0000    232.651049      4.497208
  36772.0000    245.060898      3.853185
  36773.0000    257.188819      3.048433
  36774.0000    269.119037      2.122921
  36775.0000    280.939120      1.115145
  36776.0000    292.734084      0.063148
  36777.0000    304.581765     -0.994108
  36778.0000    316.549105     -2.015617
  36779.0000    328.689194     -2.957956
  36780.0000    341.039188     -3.776025
  36781.0000    353.619501     -4.425083
  36782.0000      6.434739     -4.863947
  36783.0000     19.476637     -5.058894
  36784.0000     32.728767     -4.987541
  36785.0000     46.172115     -4.641972
  36786.0000     59.790077     -4.030667
  36787.0000     73.571328     -3.179161
  36788.0000     87.509394     -2.129711
  36789.0000    101.598596     -0.940141
  36790.0000    115.827054      0.318292
  36791.0000    130.168515      1.564675
  36792.0000    144.575676      2.714578
  36793.0000    158.978046      3.688604
  36794.0000    173.286584      4.422040
  36795.0000    187.405116      4.872989
  36796.0000    201.245690      5.026279
  36797.0000    214.743176      4.891967
  36798.0000    227.864869      4.499456
  36799.0000    240.613339      3.889772
  36800.0000    253.023386      3.108521
  36801.0000    265.155460      2.201043
  36802.0000    277.087884      1.210084
  36803.0000    288.909387      0.175533
  36804.0000    300.712490     -0.864513
  36805.0000    312.587649     -1.872104
  36806.0000    324.617767     -2.807875
  36807.0000    336.872750     -3.630184
  36808.0000    349.404151     -4.295520
  36809.0000      2.240471     -4.760669
  36810.0000     15.384276     -4.986762
  36811.0000     28.812519     -4.944770
  36812.0000     42.481065     -4.621275
  36813.0000     56.333144     -4.022891
  36814.0000     70.309859     -3.177894
  36815.0000     84.359774     -2.134550
  36816.0000     98.444750     -0.956757
  36817.0000    112.540537      0.281673
  36818.0000    126.632462      1.502908
  36819.0000    140.707977      2.630594
  36820.0000    154.748661      3.595032
  36821.0000    168.724333      4.338226
  36822.0000    182.591401      4.818600
  36823.0000    196.296368      5.014570
  36824.0000    209.783723      4.925856
  36825.0000    223.005940      4.571860
  36826.0000    235.932652      3.987361
  36827.0000    248.556699      3.216719
  36828.0000    260.896165      2.308162
  36829.0000    272.992894      1.309417
  36830.0000    284.908720      0.265239
  36831.0000    296.720609     -0.783212
  36832.0000    308.515497     -1.797621
  36833.0000    320.385059     -2.740992
  36834.0000    332.420205     -3.575991
  36835.0000    344.704922     -4.263780
  36836.0000    357.309179     -4.764045
  36837.0000     10.281110     -5.036905
  36838.0000     23.639484     -5.047198
  36839.0000     37.368464     -4.771024
  36840.0000     51.417131     -4.203316
  36841.0000     65.705581     -3.364038
  36842.0000     80.137215     -2.300248
  36843.0000     94.614183     -1.082392
  36844.0000    109.051323      0.204423
  36845.0000    123.384727      1.471338
  36846.0000    137.573473      2.635610
  36847.0000    151.595708      3.627426
  36848.0000    165.441661      4.393471
  36849.0000    179.106351      4.898150
  36850.0000    192.584081      5.123541
  36851.0000    205.865826      5.068691
  36852.0000    218.939744      4.748316
  36853.0000    231.794163      4.190696
  36854.0000    244.421930      3.434665
  36855.0000    256.824860      2.525911
  36856.0000    269.017233      1.513137
  36857.0000    281.027802      0.444739
  36858.0000    292.900219     -0.633478
  36859.0000    304.692135     -1.679327
  36860.0000    316.473260     -2.654100
  36861.0000    328.322600     -3.521593
  36862.0000    340.324834     -4.246781
  36863.0000    352.565579     -4.794683
  36864.0000      5.125164     -5.130120
  36865.0000     18.070662     -5.219098
  36866.0000     31.446394     -5.032554
  36867.0000     45.264137     -4.552759
  36868.0000     59.495443     -3.781635
  36869.0000     74.069359     -2.748597
  36870.0000     88.878228     -1.514176
  36871.0000    103.791787     -0.166095
  36872.0000    118.676318      1.192590
  36873.0000    133.413317      2.459601
  36874.0000    147.912590      3.548009
  36875.0000    162.117422      4.394911
  36876.0000    176.002567      4.963369
  36877.0000    189.567697      5.239596
  36878.0000    202.829211      5.228222
  36879.0000    215.812633      4.947668
  36880.0000    228.546833      4.426527
  36881.0000    241.060515      3.700946
  36882.0000    253.380848      2.812605
  36883.0000    265.533833      1.806871
  36884.0000    277.545862      0.730919
  36885.0000    289.445883     -0.368155
  36886.0000    301.267665     -1.445005
  36887.0000    313.051738     -2.457243
  36888.0000    324.846709     -3.366009
  36889.0000    336.709732     -4.135888
  36890.0000    348.705930     -4.734368
  36891.0000      0.906538     -5.131220
  36892.0000     13.385455     -5.298318
  36893.0000     26.213805     -5.210581
  36894.0000     39.452228     -4.848731
  36895.0000     53.140975     -4.204401
  36896.0000     67.288789     -3.287357
  36897.0000     81.862856     -2.133262
  36898.0000     96.783413     -0.808540
  36899.0000    111.926822      0.591843
  36900.0000    127.139067      1.956030
  36901.0000    142.257710      3.173951
  36902.0000    157.136357      4.156127
  36903.0000    171.664299      4.845400
  36904.0000    185.776335      5.218713
  36905.0000    199.452161      5.281222
  36906.0000    212.708322      5.057347
  36907.0000    225.586907      4.582561
  36908.0000    238.144397      3.897673
  36909.0000    250.442558      3.045657
  36910.0000    262.542017      2.070298
  36911.0000    274.498391      1.015770
  36912.0000    286.360587     -0.073579
  36913.0000    298.170815     -1.153638
  36914.0000    309.965898     -2.181280
  36915.0000    321.779480     -3.115379
  36916.0000    333.644722     -3.917860
  36917.0000    345.597032     -4.554574
  36918.0000    357.676396     -4.995864
  36919.0000      9.928817     -5.216886
  36920.0000     22.406412     -5.197950
  36921.0000     35.165666     -4.925334
  36922.0000     48.263377     -4.393138
  36923.0000     61.749851     -3.606634
  36924.0000     75.659259     -2.587157
  36925.0000     89.997785     -1.377656
  36926.0000    104.731673     -0.046609
  36927.0000    119.779011      1.313153
  36928.0000    135.010259      2.593649
  36929.0000    150.261185      3.688635
  36930.0000    165.357295      4.512877
  36931.0000    180.142865      5.016019
  36932.0000    194.504766      5.185853
  36933.0000    208.384020      5.041757
  36934.0000    221.774211      4.623330
  36935.0000    234.710959      3.979498
  36936.0000    247.258015      3.160947
  36937.0000    259.494114      2.216293
  36938.0000    271.502506      1.191026
  36939.0000    283.363528      0.127988
  36940.0000    295.149772     -0.931637
  36941.0000    306.923312     -1.947547
  36942.0000    318.734575     -2.880129
  36943.0000    330.622625     -3.691001
  36944.0000    342.616745     -4.344220
  36945.0000    354.739170     -4.807902
  36946.0000      7.008661     -5.055936
  36947.0000     19.444379     -5.069510
  36948.0000     32.069338     -4.838323
  36949.0000     44.912577     -4.361591
  36950.0000     58.009205     -3.649167
  36951.0000     71.397605     -2.723119
  36952.0000     85.113256     -1.619909
  36953.0000     99.179161     -0.392729
  36954.0000    113.593727      0.887312
  36955.0000    128.318566      2.133278
  36956.0000    143.270496      3.249823
  36957.0000    158.322996      4.146228
  36958.0000    173.320394      4.751992
  36959.0000    188.102826      5.029158
  36960.0000    202.534111      4.976248
  36961.0000    216.522853      4.622847
  36962.0000    230.030939      4.018481
  36963.0000    243.069911      3.220952
  36964.0000    255.689899      2.287745
  36965.0000    267.966303      1.271543
  36966.0000    279.987663      0.219094
  36967.0000    291.846057     -0.827914
  36968.0000    303.630018     -1.831181
  36969.0000    315.419449     -2.754226
  36970.0000    327.282003     -3.561447
  36971.0000    339.270677     -4.218156
  36972.0000    351.422685     -4.691683
  36973.0000      3.759887     -4.953465
  36974.0000     16.291031     -4.981754
  36975.0000     29.015773     -4.764425
  36976.0000     41.929923     -4.301294
  36977.0000     55.030840     -3.605548
  36978.0000     68.321561     -2.704197
  36979.0000     81.812303     -1.637757
  36980.0000     95.518393     -0.459482
  36981.0000    109.454336      0.765826
  36982.0000    123.624606      1.963872
  36983.0000    138.012875      3.054713
  36984.0000    152.572693      3.959336
  36985.0000    167.223573      4.608970
  36986.0000    181.855932      4.955405
  36987.0000    196.345573      4.978996
  36988.0000    210.574168      4.691028
  36989.0000    224.449131      4.129328
  36990.0000    237.916724      3.349068
  36991.0000    250.965807      2.412413
  36992.0000    263.623664      1.380259
  36993.0000    275.947335      0.307479
  36994.0000    288.013758     -0.758514
  36995.0000    299.910742     -1.776983
  36996.0000    311.729456     -2.712017
  36997.0000    323.558335     -3.530569
  36998.0000    335.477983     -4.201038
  36999.0000    347.556723     -4.692858
  37000.0000    359.846777     -4.977362
  37001.0000     12.381417     -5.030049
  37002.0000     25.173795     -4.834016
  37003.0000     38.218159     -4.383980
  37004.0000     51.493784     -3.689894
  37005.0000     64.971136     -2.779098
  37006.0000     78.618856     -1.696228
  37007.0000     92.409605     -0.500801
  37008.0000    106.323004      0.736964
  37009.0000    120.344712      1.941225
  37010.0000    134.461884      3.035836
  37011.0000    148.656358      3.949722
  37012.0000    162.897784      4.622398
  37013.0000    177.139233      5.009565
  37014.0000    191.317456      5.088071
  37015.0000    205.358616      4.858921
  37016.0000    219.188380      4.346989
  37017.0000    232.743533      3.596955
  37018.0000    245.981789      2.666381
  37019.0000    258.887493      1.617879
  37020.0000    271.472669      0.512389
  37021.0000    283.774336     -0.595155
  37022.0000    295.849690     -1.657551
  37023.0000    307.770511     -2.634994
  37024.0000    319.617659     -3.493529
  37025.0000    331.475918     -4.203141
  37026.0000    343.429091     -4.736147
  37027.0000    355.555072     -5.066451
  37028.0000      7.920721     -5.170076
  37029.0000     20.576638     -5.027280
  37030.0000     33.552396     -4.626278
  37031.0000     46.853210     -3.968129
  37032.0000     60.459247     -3.071674
  37033.0000     74.328425     -1.976799
  37034.0000     88.402637     -0.744329
  37035.0000    102.616088      0.548314
  37036.0000    116.903592      1.815039
  37037.0000    131.206739      2.970583
  37038.0000    145.476724      3.939258
  37039.0000    159.673932      4.661357
  37040.0000    173.765385      5.096817
  37041.0000    187.721623      5.226594
  37042.0000    201.514425      5.052389
  37043.0000    215.116267      4.595076
  37044.0000    228.501680      3.891937
  37045.0000    241.650040      2.992711
  37046.0000    254.548927      1.954765
  37047.0000    267.197168      0.838004
  37048.0000    279.606922     -0.299670
  37049.0000    291.804513     -1.405651
  37050.0000    303.830091     -2.434348
  37051.0000    315.736332     -3.347405
  37052.0000    327.586455     -4.112814
  37053.0000    339.451698     -4.703473
  37054.0000    351.408284     -5.095761
  37055.0000      3.533737     -5.268667
  37056.0000     15.902328     -5.203989
  37057.0000     28.579493     -4.888009
  37058.0000     41.615275     -4.314942
  37059.0000     55.037301     -3.491970
  37060.0000     68.844461     -2.444952
  37061.0000     83.003006     -1.222880
  37062.0000     97.446931      0.101505
  37063.0000    112.083805      1.436980
  37064.0000    126.805667      2.684928
  37065.0000    141.502778      3.753342
  37066.0000    156.076885      4.569287
  37067.0000    170.450858      5.086222
  37068.0000    184.573020      5.285275
  37069.0000    198.416346      5.171994
  37070.0000    211.974112      4.771027
  37071.0000    225.254008      4.120706
  37072.0000    238.272474      3.268463
  37073.0000    251.050345      2.267186
  37074.0000    263.610234      1.172208
  37075.0000    275.975615      0.038672
  37076.0000    288.171275     -1.080827
  37077.0000    300.224632     -2.138192
  37078.0000    312.167462     -3.091177
  37079.0000    324.037559     -3.903996
  37080.0000    335.880018     -4.547191
  37081.0000    347.747847     -4.996949
  37082.0000    359.701748     -5.234200
  37083.0000     11.808855     -5.243929
  37084.0000     24.140202     -5.015171
  37085.0000     36.766616     -4.542173
  37086.0000     49.752722     -3.827104
  37087.0000     63.148877     -2.884413
  37088.0000     76.981400     -1.746238
  37089.0000     91.242379     -0.467236
  37090.0000    105.881655      0.873973
  37091.0000    120.804656      2.179722
  37092.0000    135.879391      3.345690
  37093.0000    150.953343      4.278032
  37094.0000    165.876684      4.909178
  37095.0000    180.524799      5.206364
  37096.0000    194.813259      5.170864
  37097.0000    208.702088      4.830458
  37098.0000    222.190731      4.229617
  37099.0000    235.307757      3.420981
  37100.0000    248.099371      2.459622
  37101.0000    260.619412      1.399903
  37102.0000    272.922025      0.294045
  37103.0000    285.057151     -0.808523
  37104.0000    297.068515     -1.861680
  37105.0000    308.993633     -2.823265
  37106.0000    320.865334     -3.655863
  37107.0000    332.714291     -4.327553
  37108.0000    344.572043     -4.812416
  37109.0000    356.473991     -5.090698
  37110.0000      8.461892     -5.148658
  37111.0000     20.585378     -4.978317
  37112.0000     32.902123     -4.577483
  37113.0000     45.476195     -3.950456
  37114.0000     58.374133     -3.109839
  37115.0000     71.658203     -2.079633
  37116.0000     85.376477     -0.899325
  37117.0000     99.550040      0.372249
  37118.0000    114.159140      1.655596
  37119.0000    129.132335      2.854812
  37120.0000    144.344505      3.869263
  37121.0000    159.628785      4.611006
  37122.0000    174.802340      5.021924
  37123.0000    189.698557      5.083221
  37124.0000    204.194089      4.813745
  37125.0000    218.222162      4.259622
  37126.0000    231.770987      3.481133
  37127.0000    244.872165      2.541871
  37128.0000    257.585501      1.502230
  37129.0000    269.984877      0.416799
  37130.0000    282.147284     -0.665787
  37131.0000    294.145328     -1.701979
  37132.0000    306.042751     -2.652399
  37133.0000    317.892390     -3.481404
  37134.0000    329.736085     -4.157277
  37135.0000    341.606220     -4.652938
  37136.0000    353.528570     -4.946927
  37137.0000      5.526059     -5.024356
  37138.0000     17.622894     -4.877610
  37139.0000     29.848402     -4.506742
  37140.0000     42.239857     -3.919687
  37141.0000     54.843611     -3.132608
  37142.0000     67.713826     -2.170726
  37143.0000     80.908190     -1.069860
  37144.0000     94.480024      0.121460
  37145.0000    108.466577      1.340133
  37146.0000    122.874373      2.508530
  37147.0000    137.664529      3.538708
  37148.0000    152.743516      4.342476
  37149.0000    167.966038      4.846425
  37150.0000    183.153822      5.007280
  37151.0000    198.126785      4.820864
  37152.0000    212.735720      4.320369
  37153.0000    226.884625      3.565376
  37154.0000    240.537079      2.627381
  37155.0000    253.709015      1.577628
  37156.0000    266.454442      0.479991
  37157.0000    278.850103     -0.611383
  37158.0000    290.982470     -1.651389
  37159.0000    302.938080     -2.602004
  37160.0000    314.796936     -3.430312
  37161.0000    326.628330     -4.107180
  37162.0000    338.488563     -4.606881
  37163.0000    350.420308     -4.907644
  37164.0000      2.453548     -4.992938
  37165.0000     14.608064     -4.853139
  37166.0000     26.897250     -4.487156
  37167.0000     39.332766     -3.903649
  37168.0000     51.929194     -3.121630
  37169.0000     64.707694     -2.170499
  37170.0000     77.697637     -1.089743
  37171.0000     90.935339      0.071414
  37172.0000    104.459274      1.254349
  37173.0000    118.301567      2.391764
  37174.0000    132.476314      3.409734
  37175.0000    146.966642      4.232384
  37176.0000    161.714245      4.790115
  37177.0000    176.616472      5.030748
  37178.0000    191.535207      4.930577
  37179.0000    206.317516      4.500724
  37180.0000    220.822207      3.785322
  37181.0000    234.943136      2.851841
  37182.0000    248.622100      1.777696
  37183.0000    261.849779      0.638226
  37184.0000    274.657949     -0.500803
