# 月行九道 — Ecliptic latitude β envelope (local extrema)
# DE440 1900–2100, 1-day steps
# Frame: SOFA IAU 2006 mean ecliptic/equinox of date
#
# day         beta(deg)    type
# ----------  -----------  ----  (1=max, -1=min)
  37327.0000     -4.983190  -1
  37341.0000      4.998117   1
  37354.0000     -5.055158  -1
  37368.0000      5.134600   1
  37381.0000     -5.189906  -1
  37395.0000      5.247900   1
  37408.0000     -5.252785  -1
  37422.0000      5.248385   1
  37436.0000     -5.236866  -1
  37450.0000      5.159974   1
  37463.0000     -5.116194  -1
  37477.0000      5.052718   1
  37490.0000     -5.003041  -1
  37504.0000      5.002237   1
  37517.0000     -5.003986  -1
  37531.0000      5.055461   1
  37544.0000     -5.119245  -1
  37559.0000      5.191574   1
  37571.0000     -5.234515  -1
  37586.0000      5.290190   1
  37599.0000     -5.277734  -1
  37613.0000      5.233333   1
  37626.0000     -5.173448  -1
  37640.0000      5.082467   1
  37653.0000     -5.021938  -1
  37667.0000      4.968982   1
  37680.0000     -4.977924  -1
  37695.0000      5.036864   1
  37707.0000     -5.071384  -1
  37722.0000      5.187577   1
  37735.0000     -5.218132  -1
  37749.0000      5.272426   1
  37762.0000     -5.293120  -1
  37777.0000      5.242864   1
  37789.0000     -5.225231  -1
  37804.0000      5.143268   1
  37816.0000     -5.064802  -1
  37831.0000      5.031069   1
  37844.0000     -4.994579  -1
  37858.0000      5.013905   1
  37871.0000     -5.038203  -1
  37885.0000      5.107202   1
  37898.0000     -5.172627  -1
  37913.0000      5.223373   1
  37925.0000     -5.284287  -1
  37940.0000      5.295742   1
  37952.0000     -5.256097  -1
  37967.0000      5.206846   1
  37980.0000     -5.136270  -1
  37994.0000      5.055252   1
  38007.0000     -5.021565  -1
  38021.0000      4.985105   1
  38034.0000     -5.012022  -1
  38048.0000      5.049964   1
  38061.0000     -5.118227  -1
  38076.0000      5.202457   1
  38089.0000     -5.225646  -1
  38103.0000      5.290222   1
  38116.0000     -5.273972  -1
  38130.0000      5.228816   1
  38143.0000     -5.190708  -1
  38157.0000      5.083491   1
  38170.0000     -5.041680  -1
  38185.0000      4.976111   1
  38198.0000     -4.975923  -1
  38212.0000      4.994374   1
  38225.0000     -5.065497  -1
  38239.0000      5.125955   1
  38252.0000     -5.202342  -1
  38266.0000      5.258033   1
  38279.0000     -5.274797  -1
  38293.0000      5.262524   1
  38306.0000     -5.203193  -1
  38321.0000      5.141645   1
  38334.0000     -5.087001  -1
  38348.0000      5.009353   1
  38361.0000     -4.999955  -1
  38375.0000      4.975511   1
  38388.0000     -5.022731  -1
  38402.0000      5.083811   1
  38416.0000     -5.136002  -1
  38429.0000      5.230224   1
  38443.0000     -5.263247  -1
  38456.0000      5.270884   1
  38470.0000     -5.254282  -1
  38484.0000      5.181302   1
  38497.0000     -5.132256  -1
  38511.0000      5.060729   1
  38524.0000     -4.991488  -1
  38538.0000      4.987155   1
  38552.0000     -4.996214  -1
  38565.0000      5.035049   1
  38579.0000     -5.113332  -1
  38592.0000      5.168812   1
  38606.0000     -5.229710  -1
  38619.0000      5.269415   1
  38634.0000     -5.246779  -1
  38647.0000      5.237121   1
  38661.0000     -5.189147  -1
  38674.0000      5.131762   1
  38688.0000     -5.061065  -1
  38701.0000      5.008715   1
  38715.0000     -4.997209  -1
  38728.0000      5.006653   1
  38742.0000     -5.055550  -1
  38755.0000      5.131280   1
  38770.0000     -5.205895  -1
  38782.0000      5.254088   1
  38797.0000     -5.294530  -1
  38810.0000      5.265731   1
  38824.0000     -5.231759  -1
  38837.0000      5.183024   1
  38851.0000     -5.087902  -1
  38864.0000      5.047664   1
  38878.0000     -4.978158  -1
  38891.0000      4.990117   1
  38906.0000     -5.022714  -1
  38918.0000      5.056957   1
  38933.0000     -5.161731  -1
  38946.0000      5.188097   1
  38960.0000     -5.267051  -1
  38973.0000      5.288342   1
  38988.0000     -5.257582  -1
  39000.0000      5.251142   1
  39015.0000     -5.163595  -1
  39027.0000      5.091292   1
  39042.0000     -5.031698  -1
  39055.0000      4.987909   1
  39069.0000     -5.001285  -1
  39082.0000      5.031682   1
  39096.0000     -5.105845  -1
  39109.0000      5.172955   1
  39123.0000     -5.225460  -1
  39136.0000      5.281607   1
  39151.0000     -5.285159  -1
  39163.0000      5.246379   1
  39178.0000     -5.202890  -1
  39191.0000      5.133307   1
  39205.0000     -5.062360  -1
  39218.0000      5.028544   1
  39232.0000     -4.992124  -1
  39245.0000      5.006943   1
  39259.0000     -5.044720  -1
  39272.0000      5.086888   1
  39286.0000     -5.157364  -1
  39300.0000      5.213681   1
  39314.0000     -5.273069  -1
  39327.0000      5.277960   1
  39341.0000     -5.252720  -1
  39354.0000      5.207575   1
  39368.0000     -5.115523  -1
  39381.0000      5.048730   1
  39395.0000     -4.987318  -1
  39409.0000      4.973474   1
  39422.0000     -4.984322  -1
  39436.0000      5.061777   1
  39449.0000     -5.099369  -1
  39463.0000      5.200929   1
  39477.0000     -5.250182  -1
  39490.0000      5.262352   1
  39504.0000     -5.271123  -1
  39518.0000      5.199894   1
  39531.0000     -5.147649  -1
  39545.0000      5.091337   1
  39558.0000     -5.002916  -1
  39572.0000      5.004890   1
  39586.0000     -4.964712  -1
  39599.0000      5.015706   1
  39613.0000     -5.057373  -1
  39627.0000      5.132596   1
  39640.0000     -5.204129  -1
  39654.0000      5.261982   1
  39667.0000     -5.282203  -1
  39681.0000      5.267404   1
  39694.0000     -5.217100  -1
  39708.0000      5.151177   1
  39722.0000     -5.072909  -1
  39735.0000      4.997137   1
  39749.0000     -4.982827  -1
  39763.0000      4.993175   1
  39776.0000     -5.018321  -1
  39790.0000      5.109264   1
  39803.0000     -5.163387  -1
  39817.0000      5.232078   1
  39830.0000     -5.284279  -1
  39845.0000      5.269457   1
  39857.0000     -5.254499  -1
  39872.0000      5.196974   1
  39885.0000     -5.125054  -1
  39899.0000      5.065012   1
  39912.0000     -5.017467  -1
  39926.0000      5.003740   1
  39939.0000     -5.015891  -1
  39953.0000      5.057051   1
  39966.0000     -5.126223  -1
  39981.0000      5.190717   1
  39993.0000     -5.248222  -1
  40008.0000      5.292984   1
  40020.0000     -5.264246  -1
  40035.0000      5.253139   1
  40048.0000     -5.208334  -1
  40062.0000      5.114845   1
  40075.0000     -5.076632  -1
  40089.0000      4.988982   1
  40102.0000     -4.991500  -1
  40117.0000      5.000596   1
  40129.0000     -5.040404  -1
  40144.0000      5.144732   1
  40157.0000     -5.180527  -1
  40171.0000      5.273187   1
  40184.0000     -5.289938  -1
  40198.0000      5.257640   1
  40211.0000     -5.251396  -1
  40226.0000      5.155396   1
  40238.0000     -5.089513  -1
  40253.0000      5.025282   1
  40266.0000     -4.989312  -1
  40280.0000      4.998507   1
  40293.0000     -5.036123  -1
  40307.0000      5.098900   1
  40320.0000     -5.163481  -1
  40334.0000      5.224475   1
  40347.0000     -5.263962  -1
  40362.0000      5.264666   1
  40374.0000     -5.243529  -1
  40389.0000      5.219147   1
  40402.0000     -5.156590  -1
  40416.0000      5.086700   1
  40429.0000     -5.043287  -1
  40443.0000      4.993621   1
  40456.0000     -4.993053  -1
  40470.0000      5.028588   1
  40484.0000     -5.055820  -1
  40497.0000      5.159104   1
  40511.0000     -5.220276  -1
  40525.0000      5.252998   1
  40538.0000     -5.285203  -1
  40552.0000      5.254791   1
  40565.0000     -5.201062  -1
  40579.0000      5.121959   1
  40592.0000     -5.032833  -1
  40606.0000      4.998163   1
  40620.0000     -4.984132  -1
  40633.0000      5.001298   1
  40647.0000     -5.069642  -1
  40660.0000      5.116636   1
  40674.0000     -5.192422  -1
  40687.0000      5.223320   1
  40701.0000     -5.243376  -1
  40715.0000      5.273072   1
  40729.0000     -5.228127  -1
  40742.0000      5.187338   1
  40756.0000     -5.121061  -1
  40769.0000      5.045926   1
  40783.0000     -5.015713  -1
  40796.0000      4.977439   1
  40810.0000     -5.001145  -1
  40823.0000      5.041636   1
  40838.0000     -5.126708  -1
  40851.0000      5.176805   1
  40865.0000     -5.269730  -1
  40878.0000      5.287169   1
  40892.0000     -5.276487  -1
  40905.0000      5.243635   1
  40919.0000     -5.147967  -1
  40932.0000      5.082951   1
  40947.0000     -5.005950  -1
  40960.0000      4.975055   1
  40974.0000     -5.002849  -1
  40987.0000      5.019385   1
  41001.0000     -5.117499  -1
  41014.0000      5.161968   1
  41028.0000     -5.233372  -1
  41041.0000      5.282554   1
  41056.0000     -5.277969  -1
  41068.0000      5.275902   1
  41083.0000     -5.219727  -1
  41096.0000      5.137256   1
  41110.0000     -5.090840  -1
  41123.0000      5.036884   1
  41137.0000     -5.008886  -1
  41150.0000      5.011574   1
  41164.0000     -5.043030  -1
  41177.0000      5.104543   1
  41192.0000     -5.162486  -1
  41204.0000      5.238469   1
  41219.0000     -5.293608  -1
  41231.0000      5.279395   1
  41246.0000     -5.267831  -1
  41259.0000      5.214786   1
  41273.0000     -5.122134  -1
  41286.0000      5.079573   1
  41300.0000     -4.992644  -1
  41313.0000      4.991674   1
  41328.0000     -4.989797  -1
  41340.0000      5.039259   1
  41355.0000     -5.136397  -1
  41368.0000      5.186041   1
  41382.0000     -5.269855  -1
  41395.0000      5.285947   1
  41409.0000     -5.270810  -1
  41422.0000      5.252816   1
  41437.0000     -5.159029  -1
  41449.0000      5.105983   1
  41464.0000     -5.036489  -1
  41477.0000      5.000868   1
  41491.0000     -4.986608  -1
  41504.0000      5.024551   1
  41518.0000     -5.064724  -1
  41531.0000      5.136810   1
  41545.0000     -5.207123  -1
  41558.0000      5.244584   1
  41572.0000     -5.275977  -1
  41586.0000      5.244091   1
  41600.0000     -5.219647  -1
  41613.0000      5.169022   1
  41627.0000     -5.086379  -1
  41640.0000      5.040514   1
  41654.0000     -4.986451  -1
  41667.0000      4.984389   1
  41681.0000     -5.027360  -1
  41695.0000      5.077372   1
  41708.0000     -5.168634  -1
  41722.0000      5.233713   1
  41735.0000     -5.266711  -1
  41749.0000      5.283114   1
  41763.0000     -5.241557  -1
  41776.0000      5.196903   1
  41790.0000     -5.138233  -1
  41804.0000      5.038890   1
  41817.0000     -5.020713  -1
  41831.0000      4.996500   1
  41844.0000     -5.001764  -1
  41858.0000      5.055696   1
  41871.0000     -5.100690  -1
  41885.0000      5.169197   1
  41898.0000     -5.229333  -1
  41913.0000      5.255462   1
  41926.0000     -5.267315  -1
  41940.0000      5.257270   1
  41953.0000     -5.211362  -1
  41967.0000      5.137355   1
  41980.0000     -5.066610  -1
  41994.0000      5.014336   1
  42007.0000     -4.987764  -1
  42021.0000      4.999425   1
  42034.0000     -5.056647  -1
  42049.0000      5.141256   1
  42061.0000     -5.195099  -1
  42076.0000      5.278407   1
  42089.0000     -5.279915  -1
  42103.0000      5.275441   1
  42116.0000     -5.251835  -1
  42130.0000      5.150076   1
  42143.0000     -5.112952  -1
  42158.0000      5.028919   1
  42170.0000     -4.991936  -1
  42185.0000      5.004334   1
  42198.0000     -5.006929  -1
  42212.0000      5.096646   1
  42225.0000     -5.134790  -1
  42239.0000      5.220090   1
  42252.0000     -5.268282  -1
  42267.0000      5.280518   1
  42279.0000     -5.294705  -1
  42294.0000      5.242019   1
  42306.0000     -5.168679  -1
  42321.0000      5.103117   1
  42334.0000     -5.039746  -1
  42348.0000      5.003466   1
  42361.0000     -5.006478  -1
  42375.0000      5.040426   1
  42388.0000     -5.102810  -1
  42402.0000      5.161917   1
  42415.0000     -5.237481  -1
  42430.0000      5.286116   1
  42442.0000     -5.269825  -1
  42457.0000      5.265598   1
  42470.0000     -5.210243  -1
  42484.0000      5.130569   1
  42497.0000     -5.085654  -1
  42511.0000      5.008275   1
  42524.0000     -4.994920  -1
  42538.0000      4.995604   1
  42552.0000     -5.018799  -1
  42566.0000      5.091460   1
  42579.0000     -5.168569  -1
  42593.0000      5.240712   1
  42606.0000     -5.277436  -1
  42620.0000      5.285493   1
  42633.0000     -5.262216  -1
  42647.0000      5.185986   1
  42660.0000     -5.117864  -1
  42675.0000      5.032701   1
  42688.0000     -5.004197  -1
  42702.0000      4.962425   1
  42715.0000     -5.016607  -1
  42729.0000      5.037946   1
  42742.0000     -5.128822  -1
  42756.0000      5.198114   1
  42769.0000     -5.230236  -1
  42783.0000      5.286066   1
  42797.0000     -5.256551  -1
  42810.0000      5.214778   1
  42824.0000     -5.168791  -1
  42838.0000      5.075045   1
  42851.0000     -5.040941  -1
  42865.0000      4.985154   1
  42878.0000     -4.980686  -1
  42892.0000      5.014575   1
  42906.0000     -5.073975  -1
  42919.0000      5.143761   1
  42933.0000     -5.221459  -1
  42946.0000      5.263472   1
  42960.0000     -5.280654  -1
  42973.0000      5.262158   1
  42987.0000     -5.207792  -1
  43001.0000      5.155158   1
  43015.0000     -5.071306  -1
  43028.0000      5.031689   1
  43042.0000     -4.999324  -1
  43055.0000      4.993075   1
  43069.0000     -5.045951  -1
  43082.0000      5.092722   1
  43096.0000     -5.165093  -1
  43109.0000      5.239956   1
  43124.0000     -5.274935  -1
  43136.0000      5.283245   1
  43151.0000     -5.263339  -1
  43164.0000      5.203363   1
  43178.0000     -5.134915  -1
  43191.0000      5.074162   1
  43205.0000     -5.016177  -1
  43218.0000      5.001901   1
  43232.0000     -5.002448  -1
  43245.0000      5.058002   1
  43260.0000     -5.125543  -1
  43272.0000      5.183917   1
  43287.0000     -5.264635  -1
  43300.0000      5.259666   1
  43314.0000     -5.283731  -1
  43327.0000      5.266023   1
  43341.0000     -5.174709  -1
  43354.0000      5.147563   1
  43369.0000     -5.047396  -1
  43381.0000      5.006604   1
  43396.0000     -4.991299  -1
  43409.0000      4.989454   1
  43423.0000     -5.073986  -1
  43436.0000      5.120237   1
  43450.0000     -5.217480  -1
  43463.0000      5.264812   1
  43478.0000     -5.271690  -1
  43490.0000      5.293182   1
  43505.0000     -5.233586  -1
  43517.0000      5.162810   1
  43532.0000     -5.093957  -1
  43545.0000      5.034103   1
  43559.0000     -5.000413  -1
  43572.0000      5.008155   1
  43586.0000     -5.037393  -1
  43599.0000      5.092946   1
  43613.0000     -5.157881  -1
  43626.0000      5.210964   1
  43641.0000     -5.251316  -1
  43654.0000      5.249247   1
  43668.0000     -5.268770  -1
  43681.0000      5.224154   1
  43695.0000     -5.157784  -1
  43708.0000      5.103667   1
  43722.0000     -5.024194  -1
  43735.0000      4.989208   1
  43749.0000     -4.987310  -1
  43763.0000      5.006611   1
  43776.0000     -5.078718  -1
  43790.0000      5.161048   1
  43804.0000     -5.209741  -1
  43817.0000      5.275420   1
  43831.0000     -5.283733  -1
  43844.0000      5.251216   1
  43858.0000     -5.194780  -1
  43871.0000      5.093847   1
  43885.0000     -5.040724  -1
  43899.0000      5.005201   1
  43912.0000     -4.970961  -1
  43926.0000      5.018581   1
  43939.0000     -5.037692  -1
  43953.0000      5.117630   1
  43967.0000     -5.167671  -1
  43981.0000      5.219434   1
  43994.0000     -5.274002  -1
  44008.0000      5.268236   1
  44021.0000     -5.243724  -1
  44035.0000      5.189124   1
  44048.0000     -5.104622  -1
  44062.0000      5.055049   1
  44076.0000     -4.981252  -1
  44089.0000      4.971286   1
  44103.0000     -4.985475  -1
  44117.0000      5.058612   1
  44130.0000     -5.110491  -1
  44144.0000      5.213788   1
  44157.0000     -5.256269  -1
  44171.0000      5.280538   1
  44184.0000     -5.284156  -1
  44198.0000      5.200140   1
  44211.0000     -5.152925  -1
  44226.0000      5.078229   1
  44239.0000     -5.021511  -1
  44253.0000      5.000490   1
  44266.0000     -4.992530  -1
  44280.0000      5.049459   1
  44293.0000     -5.093408  -1
  44307.0000      5.164467   1
  44320.0000     -5.235029  -1
  44335.0000      5.271542   1
  44347.0000     -5.290253  -1
  44362.0000      5.271293   1
  44375.0000     -5.203993  -1
  44389.0000      5.155412   1
  44402.0000     -5.096934  -1
  44416.0000      5.028801   1
  44429.0000     -5.009545  -1
  44443.0000      4.993543   1
  44456.0000     -5.037584  -1
  44471.0000      5.088796   1
  44483.0000     -5.160614  -1
  44498.0000      5.249179   1
  44510.0000     -5.255167  -1
  44525.0000      5.291997   1
  44538.0000     -5.268101  -1
  44552.0000      5.183452   1
  44565.0000     -5.149768  -1
  44580.0000      5.036371   1
  44592.0000     -5.002230  -1
  44607.0000      4.977039   1
  44620.0000     -4.988502  -1
  44634.0000      5.064159   1
  44647.0000     -5.122636  -1
  44661.0000      5.211658   1
  44674.0000     -5.256435  -1
  44688.0000      5.273946   1
  44701.0000     -5.281823  -1
  44716.0000      5.224952   1
  44728.0000     -5.167185  -1
  44743.0000      5.105549   1
  44756.0000     -5.047426  -1
  44770.0000      5.002253   1
  44783.0000     -5.003235  -1
  44797.0000      5.012400   1
  44810.0000     -5.062049  -1
  44824.0000      5.131183   1
  44837.0000     -5.175091  -1
  44851.0000      5.244223   1
  44865.0000     -5.257242  -1
  44879.0000      5.261333   1
  44892.0000     -5.232983  -1
  44906.0000      5.162089   1
  44919.0000     -5.098841  -1
  44933.0000      5.021338   1
  44946.0000     -4.973652  -1
  44960.0000      4.985763   1
  44974.0000     -5.017103  -1
  44987.0000      5.087893   1
  45001.0000     -5.169411  -1
  45014.0000      5.218415   1
  45028.0000     -5.267505  -1
  45042.0000      5.262390   1
  45055.0000     -5.234362  -1
  45069.0000      5.203869   1
  45083.0000     -5.112991  -1
  45096.0000      5.069389   1
  45110.0000     -5.021482  -1
  45123.0000      4.987021   1
  45137.0000     -5.010399  -1
  45150.0000      5.028826   1
  45164.0000     -5.089614  -1
  45177.0000      5.154358   1
  45192.0000     -5.218947  -1
  45205.0000      5.252643   1
  45219.0000     -5.284185  -1
  45232.0000      5.262342   1
  45246.0000     -5.203041  -1
  45259.0000      5.133435   1
  45273.0000     -5.053148  -1
  45286.0000      4.994926   1
  45300.0000     -4.963736  -1
  45313.0000      4.986962   1
  45328.0000     -5.065769  -1
  45340.0000      5.104900   1
  45355.0000     -5.220856  -1
  45368.0000      5.250101   1
  45382.0000     -5.277729  -1
  45395.0000      5.286626   1
  45410.0000     -5.211348  -1
  45422.0000      5.177764   1
  45437.0000     -5.096563  -1
  45450.0000      5.025948   1
  45464.0000     -5.010142  -1
  45477.0000      4.991341   1
  45491.0000     -5.035951  -1
  45504.0000      5.070876   1
  45518.0000     -5.145174  -1
  45531.0000      5.210685   1
  45546.0000     -5.255588  -1
  45558.0000      5.293608   1
  45573.0000     -5.284682  -1
  45585.0000      5.227102   1
  45600.0000     -5.172153  -1
  45613.0000      5.105289   1
  45627.0000     -5.029868  -1
  45640.0000      5.006939   1
  45654.0000     -4.989871  -1
  45667.0000      5.031488   1
  45681.0000     -5.076817  -1
  45694.0000      5.157133   1
  45709.0000     -5.241320  -1
  45722.0000      5.245833   1
  45736.0000     -5.290336  -1
  45749.0000      5.260747   1
  45763.0000     -5.190720  -1
  45776.0000      5.149672   1
  45790.0000     -5.041482  -1
  45803.0000      5.009092   1
  45818.0000     -4.967649  -1
  45831.0000      4.986361   1
  45845.0000     -5.030887  -1
  45858.0000      5.103662   1
  45872.0000     -5.176017  -1
  45885.0000      5.235569   1
  45899.0000     -5.275078  -1
  45912.0000      5.277762   1
  45926.0000     -5.233905  -1
  45939.0000      5.176960   1
  45954.0000     -5.111618  -1
  45967.0000      5.057315   1
  45981.0000     -4.991720  -1
  45994.0000      4.995984   1
  46008.0000     -4.990916  -1
  46021.0000      5.049063   1
  46035.0000     -5.121760  -1
  46049.0000      5.165179   1
  46062.0000     -5.255688  -1
  46076.0000      5.270558   1
  46089.0000     -5.253636  -1
  46103.0000      5.229979   1
  46117.0000     -5.150401  -1
  46130.0000      5.093365   1
  46144.0000     -5.026346  -1
  46157.0000      4.971992   1
  46171.0000     -4.988218  -1
  46185.0000      5.019361   1
  46198.0000     -5.073733  -1
  46212.0000      5.154597   1
  46225.0000     -5.208681  -1
  46239.0000      5.253436   1
  46252.0000     -5.268960  -1
  46266.0000      5.235122   1
  46280.0000     -5.218804  -1
  46294.0000      5.149602   1
  46307.0000     -5.095610  -1
  46321.0000      5.034807   1
  46334.0000     -4.994067  -1
  46348.0000      5.003388   1
  46361.0000     -5.025603  -1
  46375.0000      5.083520   1
  46388.0000     -5.164398  -1
  46403.0000      5.236095   1
  46415.0000     -5.267745  -1
  46430.0000      5.293200   1
  46443.0000     -5.257373  -1
  46457.0000      5.199910   1
  46470.0000     -5.142792  -1
  46484.0000      5.052260   1
  46497.0000     -5.016075  -1
  46511.0000      4.970990   1
  46524.0000     -5.001392  -1
  46539.0000      5.059171   1
  46551.0000     -5.100749  -1
  46566.0000      5.205688   1
  46579.0000     -5.227073  -1
  46593.0000      5.278414   1
  46606.0000     -5.290912  -1
  46621.0000      5.235711   1
  46633.0000     -5.214863  -1
  46648.0000      5.124873   1
  46660.0000     -5.051237  -1
  46675.0000      5.014011   1
  46688.0000     -4.985112  -1
  46702.0000      5.019929   1
  46715.0000     -5.057662  -1
  46729.0000      5.140560   1
  46742.0000     -5.206522  -1
  46757.0000      5.245928   1
  46769.0000     -5.295777  -1
  46784.0000      5.282431   1
  46796.0000     -5.225452  -1
  46811.0000      5.168168   1
  46824.0000     -5.099710  -1
  46838.0000      5.031256   1
  46851.0000     -5.010851  -1
  46865.0000      4.996996   1
  46878.0000     -5.030064  -1
  46892.0000      5.082183   1
  46905.0000     -5.135232  -1
  46920.0000      5.205509   1
  46933.0000     -5.240028  -1
  46947.0000      5.285460   1
  46960.0000     -5.268428  -1
  46974.0000      5.221153   1
  46987.0000     -5.171693  -1
  47001.0000      5.076364   1
  47014.0000     -5.020169  -1
  47028.0000      4.976655   1
  47042.0000     -4.981167  -1
  47055.0000      5.006438   1
  47069.0000     -5.092988  -1
  47083.0000      5.144252   1
  47096.0000     -5.230588  -1
  47110.0000      5.274466   1
  47123.0000     -5.269865  -1
  47137.0000      5.252534   1
  47151.0000     -5.169471  -1
  47164.0000      5.103844   1
  47178.0000     -5.058411  -1
  47192.0000      4.976020   1
  47205.0000     -4.998968  -1
  47219.0000      4.979961   1
  47232.0000     -5.045686  -1
  47246.0000      5.104427   1
  47260.0000     -5.174616  -1
  47273.0000      5.243656   1
  47287.0000     -5.276228  -1
  47300.0000      5.276818   1
  47314.0000     -5.244982  -1
  47327.0000      5.170921   1
  47341.0000     -5.113675  -1
  47355.0000      5.042189   1
  47368.0000     -4.978063  -1
  47382.0000      4.981735   1
  47396.0000     -5.011793  -1
  47409.0000      5.050202   1
  47423.0000     -5.143875  -1
  47436.0000      5.199834   1
  47450.0000     -5.252278  -1
  47463.0000      5.291908   1
  47478.0000     -5.256625  -1
  47490.0000      5.221170   1
  47505.0000     -5.162541  -1
  47518.0000      5.093688   1
  47532.0000     -5.037392  -1
  47545.0000      5.000519   1
  47559.0000     -5.009673  -1
  47572.0000      5.037070   1
  47586.0000     -5.091241  -1
  47599.0000      5.169904   1
  47614.0000     -5.235427  -1
  47626.0000      5.274183   1
  47641.0000     -5.297516  -1
  47654.0000      5.254107   1
  47668.0000     -5.219910  -1
  47681.0000      5.171168   1
  47695.0000     -5.076869  -1
  47708.0000      5.044713   1
  47722.0000     -4.979693  -1
  47735.0000      4.999210   1
  47750.0000     -5.032811  -1
  47762.0000      5.079497   1
  47777.0000     -5.186086  -1
  47790.0000      5.212789   1
  47804.0000     -5.286395  -1
  47817.0000      5.295514   1
  47832.0000     -5.242878  -1
  47844.0000      5.225629   1
  47859.0000     -5.123903  -1
  47871.0000      5.054564   1
  47886.0000     -5.006362  -1
  47899.0000      4.985034   1
  47913.0000     -5.017090  -1
  47926.0000      5.065057   1
  47940.0000     -5.143273  -1
  47953.0000      5.205605   1
  47967.0000     -5.251116  -1
  47980.0000      5.284647   1
  47995.0000     -5.270801  -1
  48007.0000      5.223732   1
  48022.0000     -5.183684  -1
  48035.0000      5.119134   1
  48049.0000     -5.051676  -1
  48062.0000      5.022626   1
  48076.0000     -4.994698  -1
  48089.0000      5.011834   1
  48103.0000     -5.063365  -1
  48116.0000      5.097247   1
  48130.0000     -5.190487  -1
  48144.0000      5.242466   1
  48158.0000     -5.274181  -1
  48171.0000      5.279189   1
  48185.0000     -5.235415  -1
  48198.0000      5.174016   1
  48212.0000     -5.088162  -1
  48225.0000      5.008344   1
  48239.0000     -4.984464  -1
  48253.0000      4.989520   1
  48266.0000     -5.022791  -1
  48280.0000      5.103567   1
  48293.0000     -5.153094  -1
  48307.0000      5.227697   1
  48321.0000     -5.257031  -1
  48334.0000      5.251618   1
  48348.0000     -5.260620  -1
  48362.0000      5.193014   1
  48375.0000     -5.140327  -1
  48389.0000      5.081521   1
  48402.0000     -5.011114  -1
  48416.0000      5.005421   1
  48429.0000     -4.985010  -1
  48443.0000      5.026683   1
  48456.0000     -5.077651  -1
  48471.0000      5.166210   1
  48484.0000     -5.216473  -1
  48498.0000      5.283768   1
  48511.0000     -5.291164  -1
  48525.0000      5.259810   1
  48538.0000     -5.210490  -1
  48552.0000      5.118153   1
  48565.0000     -5.044406  -1
  48580.0000      4.984387   1
  48593.0000     -4.971445  -1
  48607.0000      5.018145   1
  48620.0000     -5.047500  -1
  48634.0000      5.153932   1
  48647.0000     -5.202201  -1
  48661.0000      5.255749   1
  48674.0000     -5.297687  -1
  48689.0000      5.268749   1
  48701.0000     -5.244133  -1
  48716.0000      5.178946   1
  48729.0000     -5.101637  -1
  48743.0000      5.055507   1
  48756.0000     -5.014852  -1
  48770.0000      5.011057   1
  48783.0000     -5.029751  -1
  48797.0000      5.076790   1
  48810.0000     -5.146524  -1
  48825.0000      5.209680   1
  48837.0000     -5.266325  -1
  48852.0000      5.302682   1
  48864.0000     -5.268546  -1
  48879.0000      5.241372   1
  48892.0000     -5.187278  -1
  48906.0000      5.089163   1
  48919.0000     -5.052459  -1
  48933.0000      4.981287   1
  48946.0000     -4.994825  -1
  48961.0000      5.016975   1
  48973.0000     -5.074625  -1
  48988.0000      5.180536   1
  49001.0000     -5.218163  -1
  49015.0000      5.289324   1
  49028.0000     -5.291987  -1
  49042.0000      5.246643   1
  49055.0000     -5.222227  -1
  49070.0000      5.120675   1
  49082.0000     -5.061939  -1
  49097.0000      5.009001   1
  49110.0000     -4.991651  -1
  49124.0000      5.001661   1
  49137.0000     -5.052585  -1
  49151.0000      5.111556   1
  49164.0000     -5.178780  -1
  49178.0000      5.240802   1
  49191.0000     -5.266713  -1
  49205.0000      5.264109   1
  49218.0000     -5.225192  -1
  49233.0000      5.195600   1
  49246.0000     -5.136377  -1
  49260.0000      5.056911   1
  49273.0000     -5.021298  -1
  49287.0000      4.983326   1
  49300.0000     -4.996269  -1
  49314.0000      5.055177   1
  49328.0000     -5.108565  -1
  49341.0000      5.201921   1
  49355.0000     -5.256253  -1
  49368.0000      5.267934   1
  49382.0000     -5.275844  -1
  49396.0000      5.223968   1
  49409.0000     -5.161903  -1
  49423.0000      5.096209   1
  49437.0000     -5.002773  -1
  49450.0000      4.998896   1
  49464.0000     -4.998095  -1
  49477.0000      5.022371   1
  49491.0000     -5.090714  -1
  49504.0000      5.142574   1
  49518.0000     -5.204283  -1
  49531.0000      5.247610   1
  49546.0000     -5.255498  -1
  49559.0000      5.265377   1
  49573.0000     -5.225886  -1
  49586.0000      5.174209   1
  49600.0000     -5.102079  -1
  49613.0000      5.034162   1
  49627.0000     -5.002701  -1
  49640.0000      4.988412   1
  49654.0000     -5.016243  -1
  49667.0000      5.084359   1
  49682.0000     -5.176271  -1
  49694.0000      5.219857   1
  49709.0000     -5.292403  -1
  49722.0000      5.287490   1
  49736.0000     -5.255334  -1
  49749.0000      5.218724   1
  49763.0000     -5.110344  -1
  49776.0000      5.066234   1
  49791.0000     -4.998745  -1
  49803.0000      4.977256   1
  49818.0000     -5.018457  -1
  49831.0000      5.035025   1
  49845.0000     -5.138457  -1
  49858.0000      5.178048   1
  49872.0000     -5.245902  -1
  49885.0000      5.287998   1
  49900.0000     -5.277396  -1
